"","date","province","vaxPop","secondVaxPop","firstJabs","secondJabs","jabs","eli_pop","pop","province2"
"423",2021-10-17,"on",11499465.441535,10860148.1543535,14306.8652786128,13640.4308537394,27947.2961323522,12932324,14789778,"ON"
"424",2021-10-18,"on",11513704.5049216,10873697.88368,14239.0633865986,13549.7293264512,27788.7927130498,12932324,14789778,"ON"
"425",2021-10-19,"on",11527861.5922312,10887162.0061836,14157.0873096064,13464.1225035954,27621.2098132018,12932324,14789778,"ON"
"426",2021-10-20,"on",11541917.6827528,10900534.6066089,14056.0905216094,13372.6004253812,27428.6909469906,12932324,14789778,"ON"
"427",2021-10-21,"on",11555846.4696666,10913800.1617257,13928.7869138159,13265.5551167727,27194.3420305885,12932324,14789778,"ON"
"428",2021-10-22,"on",11569610.2032458,10926932.2342498,13763.7335791774,13132.0725241229,26895.8061033003,12932324,14789778,"ON"
"429",2021-10-23,"on",11583152.1698463,10939888.7428166,13541.9666004758,12956.50856678,26498.4751672558,12932324,14789778,"ON"
"430",2021-10-24,"on",11596382.0304094,10952601.0989423,13229.8605631422,12712.3561256956,25942.2166888379,12932324,14789778,"ON"
"431",2021-10-25,"on",11609144.4047829,10964949.1736153,12762.3743735049,12348.0746729448,25110.4490464497,12932324,14789778,"ON"
"432",2021-10-26,"on",11621142.8111312,10976695.9256057,11998.4063482713,11746.7519903947,23745.158338666,12932324,14789778,"ON"
"433",2021-10-27,"on",11631724.2192748,10987274.8954779,10581.4081436321,10578.9698722754,21160.3780159075,12932324,14789778,"ON"
"434",2021-10-28,"on",11639158.3304379,10994802.7431924,7434.11116304249,7527.84771450981,14961.9588775523,12932324,14789778,"ON"
"435",2021-10-29,"on",11639023.6717805,10988962.5510085,-134.658657342196,-5840.19218396209,-5974.85084130429,12932324,14789778,"ON"
"436",2021-10-30,"on",11639158.3091312,10994590.8497367,134.637350620702,5628.29872820154,5762.93607882224,12932324,14789778,"ON"
"437",2021-10-31,"on",11639023.6938555,10989370.4136018,-134.615275697783,-5220.43613484874,-5355.05141054653,12932324,14789778,"ON"
"438",2021-11-01,"on",11639158.2878449,10994480.8872682,134.593989439309,5110.47366638295,5245.06765582226,12932324,14789778,"ON"
"439",2021-11-02,"on",11639023.7159089,10989572.8107996,-134.571935966611,-4908.07646857761,-5042.64840454422,12932324,14789778,"ON"
"440",2021-11-03,"on",11639158.2665791,10994416.6117942,134.550670137629,4843.80099455453,4978.35166469216,12932324,14789778,"ON"
"441",2021-11-04,"on",11639023.737941,10989688.3009397,-134.5286380779,-4728.31085452251,-4862.83949260041,12932324,14789778,"ON"
"442",2021-11-05,"on",11639158.2453336,10994376.9118223,134.507392646745,4688.61088265292,4823.11827529967,12932324,14789778,"ON"
"443",2021-11-06,"on",11639023.7599517,10989758.6288033,-134.485381968319,-4618.28301905096,-4752.76840101928,12932324,14789778,"ON"
"444",2021-11-07,"on",11639158.2241086,10994351.627448,134.464156901464,4592.998644704,4727.46280160546,12932324,14789778,"ON"
"445",2021-11-08,"on",11639023.781941,10989803.0361103,-134.442167567089,-4548.59133771062,-4683.03350527771,12932324,14789778,"ON"
"446",2021-11-09,"on",11639158.2029038,10994335.2174463,134.420962832868,4532.18133603595,4666.60229886882,12932324,14789778,"ON"
"447",2021-11-10,"on",11639023.803909,10989831.709929,-134.398994809017,-4503.50751730241,-4637.90651211143,12932324,14789778,"ON"
"448",2021-11-11,"on",11639158.1817194,10994324.4313762,134.377810373902,4492.7214471586,4627.09925753251,12932324,14789778,"ON"
"449",2021-11-12,"on",11639023.8258558,10989850.5048077,-134.355863627046,-4473.92656849883,-4608.28243212588,12932324,14789778,"ON"
"450",2021-11-13,"on",11639158.1605552,10994317.2746417,134.334699459374,4466.7698340565,4601.10453351587,12932324,14789778,"ON"
"451",2021-11-14,"on",11639023.8477813,10989862.9633006,-134.312773954123,-4454.3113410715,-4588.62411502562,12932324,14789778,"ON"
"452",2021-11-15,"on",11639158.1394113,10994312.4875108,134.291630022228,4449.52421012521,4583.81584014744,12932324,14789778,"ON"
"453",2021-11-16,"on",11639023.8696856,10989871.3015305,-134.269725725055,-4441.1859802641,-4575.45570598915,12932324,14789778,"ON"
"454",2021-11-17,"on",11639158.1182876,10994309.2593166,134.248601995409,4437.95778607205,4572.20638806745,12932324,14789778,"ON"
"455",2021-11-18,"on",11639023.8915687,10989876.9364235,-134.226718872786,-4432.32289306447,-4566.54961193725,12932324,14789778,"ON"
"456",2021-11-19,"on",11639158.097184,10994307.0619019,134.205615313724,4430.12547838129,4564.33109369501,12932324,14789778,"ON"
"457",2021-11-20,"on",11639023.9134307,10989880.7870905,-134.183753328398,-4426.2748114299,-4560.4585647583,12932324,14789778,"ON"
"458",2021-11-21,"on",11639158.0761006,10994305.5483413,134.162669906393,4424.76125079021,4558.9239206966,12932324,14789778,"ON"
"459",2021-11-22,"on",11639023.9352716,10989883.455477,-134.140829028562,-4422.09286423959,-4556.23369326815,12932324,14789778,"ON"
"460",2021-11-23,"on",11639158.0550373,10994304.4895063,134.119765713811,4421.03402932175,4555.15379503556,12932324,14789778,"ON"
"461",2021-11-24,"on",11639023.9570914,10989885.3383473,-134.097945906222,-4419.15115907602,-4553.24910498224,12932324,14789778,"ON"
"462",2021-11-25,"on",11639158.033994,10994303.7335134,134.076902665198,4418.39516614936,4552.47206881456,12932324,14789778,"ON"
"463",2021-11-26,"on",11639023.9788901,10989886.698351,-134.055103896186,-4417.03516244888,-4551.09026634507,12932324,14789778,"ON"
"464",2021-11-27,"on",11639158.0129708,10994303.1794332,134.034080699086,4416.48108224198,4550.51516294107,12932324,14789778,"ON"
"465",2021-11-28,"on",11639024.0006679,10989887.7098625,-134.012302935123,-4415.469570674,-4549.48187360913,12932324,14789778,"ON"
"466",2021-11-29,"on",11639157.9919676,10994302.7600836,133.991299748421,4415.05022110976,4549.04152085818,12932324,14789778,"ON"
"467",2021-11-30,"on",11639024.0224247,10989888.4888784,-133.969542954117,-4414.27120524086,-4548.24074819498,12932324,14789778,"ON"
"468",2021-12-01,"on",11639157.9709844,10994302.4306942,133.948559744284,4413.94181581959,4547.89037556387,12932324,14789778,"ON"
"469",2021-12-02,"on",11639024.0441606,10989889.1126654,-133.926823886111,-4413.31802883372,-4547.24485271983,12932324,14789778,"ON"
"470",2021-12-03,"on",11639157.9500212,10994302.1614056,133.905860625207,4413.04874020256,4546.95460082777,12932324,14789778,"ON"
"471",2021-12-04,"on",11639024.0658755,10989889.6327401,-133.884145671502,-4412.52866545878,-4546.41281113029,12932324,14789778,"ON"
"472",2021-12-05,"on",11639157.9290778,10994301.9322919,133.863202326,4412.29955172911,4546.16275405511,12932324,14789778,"ON"
"473",2021-12-06,"on",11639024.0875696,10989890.0834734,-133.841508243233,-4411.84881846979,-4545.69032671303,12932324,14789778,"ON"
"474",2021-12-07,"on",11639157.9081544,10994301.7300504,133.820584781468,4411.64657703973,4545.4671618212,12932324,14789778,"ON"
"475",2021-12-08,"on",11639024.1092428,10989890.4878075,-133.79891153425,-4411.24224294722,-4545.04115448147,12932324,14789778,"ON"
"476",2021-12-09,"on",11639157.8872508,10994301.5457977,133.778007924557,4411.05799017847,4544.83599810302,12932324,14789778,"ON"
"477",2021-12-10,"on",11639024.1308953,10989890.8610617,-133.75635547936,-4410.68473597057,-4544.44109144993,12932324,14789778,"ON"
"478",2021-12-11,"on",11639157.866367,10994301.3735995,133.735471690074,4410.5125377886,4544.24800947867,12932324,14789778,"ON"
"479",2021-12-12,"on",11639024.152527,10989891.213468,-133.713840015233,-4410.16013151594,-4543.87397153117,12932324,14789778,"ON"
"480",2021-12-13,"on",11639157.845503,10994301.2094913,133.692976016551,4409.9960233178,4543.68899933435,12932324,14789778,"ON"
"481",2021-12-14,"on",11639024.1741379,10989891.5518618,-133.671365078539,-4409.65762944333,-4543.32899452187,12932324,14789778,"ON"
"482",2021-12-15,"on",11639157.8246587,10994301.0508238,133.650520836934,4409.49896197952,4543.14948281646,12932324,14789778,"ON"
"483",2021-12-16,"on",11639024.1957281,10989891.8808107,-133.628930602223,-4409.17001311667,-4542.7989437189,12932324,14789778,"ON"
"484",2021-12-17,"on",11639157.8038342,10994300.8958265,133.608106087893,4409.01501582935,4542.62312191725,12932324,14789778,"ON"
"485",2021-12-18,"on",11639024.2172977,10989892.2033669,-133.586536524817,-4408.69245962799,-4542.2789961528,12932324,14789778,"ON"
"486",2021-12-19,"on",11639157.7830294,10994300.7433159,133.56573170796,4408.53994904272,4542.10568075068,12932324,14789778,"ON"
"487",2021-12-20,"on",11639024.2388466,10989892.5215706,-133.544182782993,-4408.22174534202,-4541.76592812501,12932324,14789778,"ON"
"488",2021-12-21,"on",11639157.7622442,10994300.5925009,133.523397630081,4408.0709302891,4541.59432791919,12932324,14789778,"ON"
"489",2021-12-22,"on",11639024.2603749,10989892.8367856,-133.501869309694,-4407.75571523793,-4541.25758454762,12932324,14789778,"ON"
"490",2021-12-23,"on",11639157.7414787,10994300.4428524,133.481103790924,4407.6060667336,4541.08717052452,12932324,14789778,"ON"
"491",2021-12-24,"on",11639024.2818827,10989893.1499239,-133.45959604159,-4407.29292846471,-4540.7525245063,12932324,14789778,"ON"
"492",2021-12-25,"on",11639157.7207328,10994300.2940167,133.438850125298,4407.14409277402,4540.58294289932,12932324,14789778,"ON"
"493",2021-12-26,"on",11639024.3033699,10989893.4615952,-133.417362917215,-4406.83242151327,-4540.24978443049,12932324,14789778,"ON"
"494",2021-12-27,"on",11639157.7000065,10994300.1457572,133.396636573598,4406.68416205421,4540.08079862781,12932324,14789778,"ON"
"495",2021-12-28,"on",11639024.3248366,10989893.7722073,-133.375169871375,-4406.37354994379,-4539.74871981516,12932324,14789778,"ON"
"496",2021-12-29,"on",11639157.6792997,10994299.9979157,133.354463070631,4406.22570845485,4539.58017152548,12932324,14789778,"ON"
"497",2021-12-30,"on",11639024.3462828,10989894.0820331,-133.333016844466,-4405.91588266008,-4539.24889950454,12932324,14789778,"ON"
"498",2021-12-31,"on",11639157.6586124,10994299.8503863,133.312329553068,4405.76835324988,4539.08068280295,12932324,14789778,"ON"
"499",2022-01-01,"on",11639024.3677086,10989894.3912552,-133.290903765708,-4405.45913115889,-4538.7500349246,12932324,14789778,"ON"
"500",2022-01-02,"on",11639157.6379446,10994299.7030981,133.270235953853,4405.31184294634,4538.58207890019,12932324,14789778,"ON"
"501",2021-09-25,"qc",6736015.75,6280582.75,NA,NA,NA,7489235,8585523,"QC"
"502",2021-09-26,"qc",6741841.375,6290012.35922091,5825.625,9429.60922091175,15255.2342209117,7489235,8585523,"QC"
"503",2021-09-27,"qc",6738158.98545269,6299353.14544822,-3682.38954730611,9340.78622730728,5658.39668000117,7489235,8585523,"QC"
"504",2021-09-28,"qc",6741636.66862017,6308641.38867373,3477.68316747807,9288.24322551209,12765.9263929902,7489235,8585523,"QC"
"505",2021-09-29,"qc",6738531.55283577,6317791.58348749,-3105.11578440387,9150.19481376372,6045.07902935985,7489235,8585523,"QC"
"506",2021-09-30,"qc",6741506.25148376,6326845.61034417,2974.69864799082,9054.02685667388,12028.7255046647,7489235,8585523,"QC"
"507",2021-10-01,"qc",6738753.2187487,6335648.0767196,-2753.03273505718,8802.46637543198,6049.4336403748,7489235,8585523,"QC"
"508",2021-10-02,"qc",6741411.89075199,6344247.46395095,2658.67200328968,8599.38723134901,11258.0592346387,7489235,8585523,"QC"
"509",2021-10-03,"qc",6738906.39590612,6352251.09263863,-2505.49484587554,8003.62868768256,5498.13384180702,7489235,8585523,"QC"
"510",2021-10-04,"qc",6741338.85376661,6359680.38579282,2432.45786049776,7429.2931541875,9861.75101468526,7489235,8585523,"QC"
"511",2021-10-05,"qc",6739020.9590421,6364648.53492616,-2317.89472451434,4968.14913334418,2650.25440882985,7489235,8585523,"QC"
"512",2021-10-06,"qc",6741279.84692504,6367619.38619625,2258.88788294513,2970.85127008893,5229.73915303405,7489235,8585523,"QC"
"513",2021-10-07,"qc",6739111.03803156,6353716.7554447,-2168.80889348872,-13902.6307515511,-16071.4396450398,7489235,8585523,"QC"
"514",2021-10-08,"qc",6741230.72571318,6360924.43844243,2119.68768162001,7207.68299772684,9327.37067934684,7489235,8585523,"QC"
"515",2021-10-09,"qc",6739184.37486325,6365276.24930327,-2046.35084992182,4351.81086084247,2305.46001092065,7489235,8585523,"QC"
"516",2021-10-10,"qc",6741188.91410822,6367465.04156145,2004.53924496658,2188.79225818068,4193.33150314726,7489235,8585523,"QC"
"517",2021-10-11,"qc",6739245.63854488,6356405.03862989,-1943.27556334436,-11060.0029315595,-13003.2784949038,7489235,8585523,"QC"
"518",2021-10-12,"qc",6741152.70559833,6363111.28419645,1907.06705345772,6706.24556655996,8613.31262001768,7489235,8585523,"QC"
"519",2021-10-13,"qc",6739297.84379037,6365735.92614735,-1854.86180796288,2624.64195089694,769.780142934062,7489235,8585523,"QC"
"520",2021-10-14,"qc",6741120.91416744,6367229.39218258,1823.07037706487,1493.46603523102,3316.53641229589,7489235,8585523,"QC"
"521",2021-10-15,"qc",6739343.03977788,6358729.51607706,-1777.87438955903,-8499.87610551622,-10277.7504950752,7489235,8585523,"QC"
"522",2021-10-16,"qc",6741092.68403142,6364830.35139313,1749.64425353985,6100.8353160657,7850.47956960555,7489235,8585523,"QC"
"523",2021-10-17,"qc",6739382.67652541,6365106.82056052,-1710.00750600267,276.46916739177,-1433.5383386109,7489235,8585523,"QC"
"524",2021-10-18,"qc",6741067.37873626,6367361.62617866,1684.70221084822,2254.80561813712,3939.50782898534,7489235,8585523,"QC"
"525",2021-10-19,"qc",6739417.81385895,6358429.00530144,-1649.5648773117,-8932.62087721564,-10582.1857545273,7489235,8585523,"QC"
"526",2021-10-20,"qc",6741044.51299956,6364605.20242969,1626.69914060924,6176.19712824654,7802.89626885578,7489235,8585523,"QC"
"527",2021-10-21,"qc",6739449.24736927,6365397.2574216,-1595.26563029177,792.05499190744,-803.210638384335,7489235,8585523,"QC"
"528",2021-10-22,"qc",6741023.70897801,6367233.21778201,1574.46160874702,1835.96036041714,3410.42196916416,7489235,8585523,"QC"
"529",2021-10-23,"qc",6739477.58782378,6359542.1193072,-1546.12115423661,-7691.09847481642,-9237.21962905303,7489235,8585523,"QC"
"530",2021-10-24,"qc",6741004.66718522,6365352.75610447,1527.07936144248,5810.6367972726,7337.71615871508,7489235,8585523,"QC"
"531",2021-10-25,"qc",6739503.31313919,6364790.11863656,-1501.35404603183,-562.637467907742,-2063.99151393957,7489235,8585523,"QC"
"532",2021-10-26,"qc",6740987.14655803,6367323.10101344,1483.83341884334,2532.98237687256,4016.8157957159,7489235,8585523,"QC"
"533",2021-10-27,"qc",6739526.80348775,6359355.39600992,-1460.34307028726,-7967.70500351861,-9428.04807380587,7489235,8585523,"QC"
"534",2021-10-28,"qc",6740970.95043471,6365219.28218125,1444.14694696292,5863.88617133629,7308.03311829921,7489235,8585523,"QC"
"535",2021-10-29,"qc",6739548.36566173,6365035.4128791,-1422.58477297984,-183.869302156381,-1606.45407513622,7489235,8585523,"QC"
"536",2021-10-30,"qc",6740955.91646716,6367249.44445538,1407.55080543645,2214.03157628607,3621.58238172252,7489235,8585523,"QC"
"537",2021-10-31,"qc",6739568.25038504,6359983.33989039,-1387.66608212329,-7266.10456499271,-8653.77064711601,7489235,8585523,"QC"
"538",2021-11-01,"qc",6740941.90921908,6365612.05079686,1373.65883403923,5628.71090646554,7002.36974050477,7489235,8585523,"QC"
"539",2021-11-02,"qc",6739586.66486944,6364630.32817949,-1355.24434963614,-981.722617367283,-2336.96696700342,7489235,8585523,"QC"
"540",2021-11-03,"qc",6740928.81463926,6367278.04236517,1342.14976981934,2647.71418568213,3989.86395550147,7489235,8585523,"QC"
"541",2021-11-04,"qc",6739603.78208901,6360041.52953458,-1325.03255025391,-7236.51283059269,-8561.5453808466,7489235,8585523,"QC"
"542",2021-11-05,"qc",6740916.53587065,6365638.84731395,1312.7537816409,5597.31777937245,6910.07156101335,7489235,8585523,"QC"
"543",2021-11-06,"qc",6739619.7477425,6364667.84903865,-1296.78812814597,-970.998275300488,-2267.78640344646,7489235,8585523,"QC"
"544",2021-11-07,"qc",6740904.9900276,6367250.22660403,1285.24228509236,2582.37756537646,3867.61985046882,7489235,8585523,"QC"
"545",2021-11-08,"qc",6739634.68555663,6360346.65465167,-1270.30447097216,-6903.57195235789,-8173.87642333005,7489235,8585523,"QC"
"546",2021-11-09,"qc",6740894.10568645,6365814.66672454,1259.42012982164,5468.01207287423,6727.43220269587,7489235,8585523,"QC"
"547",2021-11-10,"qc",6739648.70137876,6364473.99345646,-1245.40430769138,-1340.67326808162,-2586.077575773,7489235,8585523,"QC"
"548",2021-11-11,"qc",6740883.82090913,6367242.50699639,1235.11953037418,2768.51353992801,4003.6330703022,7489235,8585523,"QC"
"549",2021-11-12,"qc",6739661.88637332,6360528.1516152,-1221.93453580607,-6714.35538118985,-7936.28991699591,7489235,8585523,"QC"
"550",2021-11-13,"qc",6740874.08167034,6365912.88908398,1212.19529701862,5384.73746877816,6596.93276579678,7489235,8585523,"QC"
"551",2021-11-14,"qc",6739674.31954525,6364378.40950717,-1199.76212508883,-1534.47957680374,-2734.24170189258,7489235,8585523,"QC"
"552",2021-11-15,"qc",6740864.84059395,6367227.06726818,1190.52104870044,2848.65776100196,4039.1788097024,7489235,8585523,"QC"
"553",2021-11-16,"qc",6739686.06975201,6360724.36198497,-1178.77084194217,-6502.70528320316,-7681.47612514533,7489235,8585523,"QC"
"554",2021-11-17,"qc",6740856.05592896,6366017.04600748,1169.98617694527,5292.68402250856,6462.67019945383,7489235,8585523,"QC"
"555",2021-11-18,"qc",6739697.19732256,6364258.46344091,-1158.85860639811,-1758.58256657515,-2917.44117297325,7489235,8585523,"QC"
"556",2021-11-19,"qc",6740847.69071284,6367211.44953429,1150.49339028355,2952.98609338142,4103.47948366497,7489235,8585523,"QC"
"557",2021-11-20,"qc",6739707.75537097,6360903.47461498,-1139.93534187414,-6307.97491930518,-7447.91026117932,7489235,8585523,"QC"
"558",2021-11-21,"qc",6740839.712083,6366108.88871848,1131.95671203174,5205.41410349403,6337.37081552576,7489235,8585523,"QC"
"559",2021-11-22,"qc",6739717.79087061,6364146.4672382,-1121.92121238541,-1962.42148027755,-3084.34269266296,7489235,8585523,"QC"
"560",2021-11-23,"qc",6740832.09070603,6367194.52149141,1114.2998354109,3048.05425321031,4162.35408862121,7489235,8585523,"QC"
"561",2021-11-24,"qc",6739727.34553889,6361073.24454765,-1104.74516713526,-6121.27694375347,-7226.02211088873,7489235,8585523,"QC"
"562",2021-11-25,"qc",6740824.8003017,6366193.14086698,1097.45476280805,5119.89631932415,6217.3510821322,7489235,8585523,"QC"
"563",2021-11-26,"qc",6739736.45657079,6364036.7651271,-1088.34373090696,-2156.37573987804,-3244.719470785,7489235,8585523,"QC"
"564",2021-11-27,"qc",6740817.81724354,6367176.36915904,1081.36067274958,3139.60403193813,4220.96470468771,7489235,8585523,"QC"
"565",2021-11-28,"qc",6739745.15725098,6361235.237728,-1072.65999255888,-5941.13143104129,-7013.79142360017,7489235,8585523,"QC"
"566",2021-11-29,"qc",6740811.12022175,6366270.87668301,1065.9629707709,5035.63895501103,6101.60192578193,7489235,8585523,"QC"
"567",2021-11-30,"qc",6739753.47746746,6363929.29159717,-1057.64275429212,-2341.58508583996,-3399.22784013208,7489235,8585523,"QC"
"568",2021-12-01,"qc",6740804.68995729,6367157.00767749,1051.21248982567,3227.71608032007,4278.92857014574,7489235,8585523,"QC"
"569",2021-12-02,"qc",6739761.44414501,6361390.88284568,-1043.24581227265,-5766.12483180501,-6809.37064407766,7489235,8585523,"QC"
"570",2021-12-03,"qc",6740798.50895811,6366343.01784789,1037.06481309328,4952.13500220515,5989.19981529843,7489235,8585523,"QC"
"571",2021-12-04,"qc",6739769.08161286,6363823.85124474,-1029.42734524887,-2519.16660314426,-3548.59394839313,7489235,8585523,"QC"
"572",2021-12-05,"qc",6740792.56131044,6367136.46355594,1023.47969757859,3312.61231119372,4336.09200877231,7489235,8585523,"QC"
"573",2021-12-06,"qc",6739776.41191799,6361541.22981797,-1016.1493924465,-5595.23373796698,-6611.38313041348,7489235,8585523,"QC"
"574",2021-12-07,"qc",6740786.83249919,6366410.22621288,1010.42058120016,4868.99639490992,5879.41697611008,7489235,8585523,"QC"
"575",2021-12-08,"qc",6739783.45509346,6363720.45060861,-1003.3774057338,-2689.77560427412,-3693.15301000793,7489235,8585523,"QC"
"576",2021-12-09,"qc",6740781.30925288,6367114.79402034,997.854159422219,3394.34341172874,4392.19757115096,7489235,8585523,"QC"
"577",2021-12-10,"qc",6739790.22938904,6361686.96609468,-991.079863840714,-5427.82792565506,-6418.90778949577,7489235,8585523,"QC"
"578",2021-12-11,"qc",6740775.97940911,6366472.93972533,985.75002006907,4785.97363064531,5771.72365071438,7489235,8585523,"QC"
"579",2021-12-12,"qc",6739796.75147042,6363619.34577299,-979.227938691154,-2853.59395233262,-3832.82189102378,7489235,8585523,"QC"
"580",2021-12-13,"qc",6740770.83179752,6367092.10977255,974.080327108502,3472.76399955992,4446.84432666842,7489235,8585523,"QC"
"581",2021-12-14,"qc",6739803.03659179,6361828.40823703,-967.795205737464,-5263.70153552387,-6231.49674126133,7489235,8585523,"QC"
"582",2021-12-15,"qc",6740765.85613758,6366531.3968317,962.819545793347,4702.98859467357,5665.80814046692,7489235,8585523,"QC"
"583",2021-12-16,"qc",6739809.09874602,6363521.08974535,-956.757391560823,-3010.30708635226,-3967.06447791308,7489235,8585523,"QC"
"584",2021-12-17,"qc",6740761.04294893,6367068.60197484,951.944202911109,3547.51222949009,4499.4564324012,7489235,8585523,"QC"
"585",2021-12-18,"qc",6739814.95079572,6361965.47459215,-946.092153209262,-5103.12738269474,-6049.21953590401,7489235,8585523,"QC"
"586",2021-12-19,"qc",6740756.38347267,6366585.65520123,941.432676949538,4620.18060908653,5561.61328603607,7489235,8585523,"QC"
"587",2021-12-20,"qc",6739820.60458803,6363426.57349443,-935.77888464462,-3159.08170680702,-4094.86059145164,7489235,8585523,"QC"
"588",2021-12-21,"qc",6740751.86960188,6367044.57047173,931.265013855882,3617.9969773069,4549.26199116278,7489235,8585523,"QC"
"589",2021-12-22,"qc",6739826.07105545,6362097.65558933,-925.798546436243,-4946.91488240752,-5872.71342884377,7489235,8585523,"QC"
"590",2021-12-23,"qc",6740747.49382021,6366635.61395914,921.422764762305,4537.95836981945,5459.38113458175,7489235,8585523,"QC"
"591",2021-12-24,"qc",6739831.36030473,6363337.04030217,-916.133515480906,-3298.57365697529,-4214.7071724562,7489235,8585523,"QC"
"592",2021-12-25,"qc",6740743.24914739,6367020.44615372,911.888842664659,3683.40585154854,4595.2946942132,7489235,8585523,"QC"
"593",2021-12-26,"qc",6739836.48169538,6362224.00712525,-906.767452009954,-4796.43902846519,-5703.20648047514,7489235,8585523,"QC"
"594",2021-12-27,"qc",6740739.12909085,6366681.04914927,902.647395465523,4457.04202401638,5359.6894194819,7489235,8585523,"QC"
"595",2021-12-28,"qc",6739841.44390927,6363254.04478102,-897.685181573033,-3427.00436824933,-4324.68954982236,7489235,8585523,"QC"
"596",2021-12-29,"qc",6740735.12760249,6366996.7957461,893.683693218976,3742.75096507743,4636.43465829641,7489235,8585523,"QC"
"597",2021-12-30,"qc",6739846.25501244,6362343.20033733,-888.872590052895,-4653.59540876374,-5542.46799881663,7489235,8585523,"QC"
"598",2021-12-31,"qc",6740731.23904019,6366721.67029523,884.984027747996,4378.46995789278,5263.45398564078,7489235,8585523,"QC"
"599",2022-01-01,"qc",6739850.92251015,6363179.32766176,-880.31653003674,-3542.34263346251,-4422.65916349925,7489235,8585523,"QC"
"600",2022-01-02,"qc",6740727.45813319,6366974.29487405,876.535623037256,3794.96721228957,4671.50283532683,7489235,8585523,"QC"
